customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
SYN04385,Female,,Yes,Yes,58,No,No,No,No internet service,Yes,No internet service,No,Yes,Yes,One year,Yes,Bank transfer (automatic),66.64683924315081,3932.163515345898,No
SYN04386,Male,,No,No,67,No,No phone service,Fiber optic,No,No internet service,No,Yes,No internet service,No,Two year,No,Mailed check,56.29617482048914,3828.1398877932616,No
SYN04387,Male,,No,No,47,No,No,DSL,No internet service,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,57.32876540785515,2751.7807395770474,No
SYN04388,Female,,Yes,Yes,42,No,No,Fiber optic,No,No internet service,No internet service,No,Yes,Yes,One year,No,Mailed check,39.09571522797603,1681.1157548029691,Yes
SYN04389,Male,,Yes,No,65,No,No phone service,No,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),114.96497704020467,7587.688484653509,No
SYN04390,Female,,No,No,19,No,No phone service,No,Yes,No,No,No,No internet service,Yes,Month-to-month,Yes,Mailed check,77.90663988306123,1558.1327976612247,No
SYN04391,Female,,No,No,71,No,No phone service,No,No,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,90.92363575910058,6546.501774655241,Yes
SYN04392,Female,,Yes,No,49,No,No phone service,No,No,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),22.928206523470067,1146.4103261735033,No
SYN04393,Male,,No,No,51,No,No phone service,DSL,No,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,84.46357621013787,4392.1059629271695,No
SYN04394,Female,,Yes,Yes,69,No,No,Fiber optic,Yes,No internet service,No internet service,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),31.1698265056135,2181.887855392945,No
SYN04395,Male,,Yes,No,63,No,Yes,Fiber optic,Yes,No internet service,No,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,61.04980337418996,3907.1874159481576,Yes
SYN04396,Male,,Yes,No,22,No,No,DSL,No internet service,Yes,No,No internet service,Yes,No,Month-to-month,No,Electronic check,78.60929173368754,1808.0137098748135,No
SYN04397,Female,,No,No,5,No,No phone service,No,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,44.83781112995357,269.02686677972144,Yes
SYN04398,Female,,No,Yes,27,Yes,No,Fiber optic,No internet service,No internet service,No,No,No,Yes,Month-to-month,Yes,Mailed check,69.92918089676336,1958.017065109374,No
SYN04399,Female,,Yes,No,49,No,No,DSL,Yes,Yes,No,No,No,No internet service,Month-to-month,Yes,Mailed check,11.946208711882598,597.3104355941299,No
SYN04400,Male,,No,No,62,No,No phone service,DSL,Yes,No,No internet service,No,No,No,Month-to-month,Yes,Mailed check,85.33114386736244,5375.862063643834,No
SYN04401,Male,,No,No,58,No,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,86.49315743127325,5103.096288445122,No
SYN04402,Male,,No,Yes,4,No,No,DSL,Yes,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),80.18880053058281,400.94400265291404,No
SYN04403,Male,,Yes,No,3,No,No,Fiber optic,No,No,No,No,No internet service,No,Month-to-month,No,Electronic check,67.36725767467529,269.46903069870115,No
SYN04404,Female,,Yes,No,70,No,No,DSL,No,No internet service,No internet service,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),25.399926791859123,1803.3948022219977,No
SYN04405,Female,,Yes,Yes,15,No,No phone service,DSL,No,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),64.07134105371613,1025.141456859458,No
SYN04406,Female,,No,No,61,Yes,No phone service,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,41.748918800888866,2588.43296565511,No
SYN04407,Male,,No,No,4,No,No phone service,No,No,No internet service,No internet service,No,No internet service,Yes,Two year,Yes,Mailed check,73.93288933299557,369.66444666497785,No
SYN04408,Female,,Yes,No,51,No,Yes,No,Yes,Yes,Yes,No internet service,No,Yes,One year,Yes,Credit card (automatic),59.163689254487565,3076.511841233353,No
SYN04409,Male,,No,No,25,No,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Mailed check,50.29178138099761,1307.586315905938,No
SYN04410,Female,,Yes,No,56,No,No,No,No,No,No,No internet service,Yes,No,Month-to-month,No,Electronic check,85.4005396387578,4867.830759409195,Yes
SYN04411,Male,,No,No,70,No,No phone service,No,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),112.66616149285068,7999.297465992398,No
SYN04412,Male,,Yes,Yes,15,Yes,No phone service,No,No,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,5.2940783890037935,84.7052542240607,No
SYN04413,Male,,No,No,6,No,No,No,No,No internet service,Yes,Yes,No internet service,No internet service,One year,Yes,Mailed check,51.69926903418981,361.8948832393287,No
SYN04414,Female,,Yes,No,54,No,Yes,DSL,No,Yes,No internet service,No,No,No,Month-to-month,No,Bank transfer (automatic),55.42142257753381,3048.1782417643594,Yes
SYN04415,Female,,Yes,Yes,67,No,No,Fiber optic,No,No,Yes,No internet service,No,No,One year,Yes,Credit card (automatic),34.014840853397374,2313.0091780310213,Yes
SYN04416,Male,,Yes,No,18,No,No,DSL,No,No internet service,Yes,No internet service,No,Yes,Two year,No,Electronic check,50.693182592881165,963.1704692647421,No
SYN04417,Female,,No,No,42,No,No phone service,No,No,Yes,No internet service,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),83.11761348300178,3574.0573797690763,No
SYN04418,Female,,No,Yes,6,No,No phone service,DSL,No,Yes,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,74.39361750530257,520.755322537118,No
SYN04419,Male,,No,Yes,60,No,No phone service,DSL,Yes,No,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),97.39264181225099,5940.95115054731,No
SYN04420,Male,,Yes,No,13,No,No phone service,DSL,Yes,Yes,No internet service,No internet service,Yes,No internet service,Two year,Yes,Electronic check,78.04729621325994,1092.662146985639,No
SYN04421,Male,,No,No,11,No,No phone service,DSL,No,No internet service,No internet service,Yes,No,No,Month-to-month,Yes,Electronic check,25.028148772586,300.337785271032,No
SYN04422,Male,,No,Yes,5,No,No,DSL,No,No internet service,Yes,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),50.756615942124384,304.53969565274633,No
SYN04423,Female,,No,No,20,No,No,Fiber optic,No,Yes,Yes,No internet service,Yes,No,Month-to-month,No,Mailed check,81.41236719377653,1709.6597110693071,No
SYN04424,Male,,No,No,66,No,No phone service,Fiber optic,No,No internet service,No,Yes,No,No,One year,Yes,Credit card (automatic),51.07879239824959,3422.2790906827227,Yes
SYN04425,Female,,Yes,No,14,No,No,Fiber optic,No internet service,No internet service,No,Yes,No,No,Two year,No,Credit card (automatic),42.32414068947525,634.8621103421287,No
SYN04426,Female,,Yes,No,42,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,39.99785673730326,1719.90783970404,No
SYN04427,Female,,No,No,1,No,Yes,Fiber optic,No internet service,No,No,Yes,No,No,Month-to-month,No,Mailed check,79.67976526869352,159.35953053738703,No
SYN04428,Female,,No,No,22,No,No,DSL,No,No internet service,No,Yes,No,Yes,Two year,No,Mailed check,120.86996942931512,2780.009296874248,No
SYN04429,Male,,No,No,16,No,No phone service,No,No,Yes,No,No internet service,Yes,No,One year,No,Credit card (automatic),70.2790639017942,1194.7440863305014,No
SYN04430,Female,,No,No,25,No,No,Fiber optic,No,Yes,Yes,No,No internet service,No,One year,No,Mailed check,59.41924964765702,1544.9004908390825,Yes
SYN04431,Female,,Yes,No,21,No,No,No,Yes,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,104.89748951971495,2307.744769433729,No
SYN04432,Male,,No,No,41,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No internet service,Month-to-month,No,Credit card (automatic),74.61673514167545,3133.902875950369,No
SYN04433,Male,,Yes,Yes,24,No,No,Fiber optic,No,No internet service,No,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),72.73107403047817,1818.2768507619542,No
SYN04434,Female,,Yes,Yes,59,No,No,DSL,No,No internet service,No,Yes,No,No,Month-to-month,No,Credit card (automatic),13.997482377861289,839.8489426716774,Yes
SYN04435,Male,,No,No,12,No,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),77.64613543442105,1009.3997606474737,No
SYN04436,Female,,Yes,Yes,23,No,No,Fiber optic,No,No,Yes,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),47.33709822260544,1136.0903573425305,No
SYN04437,Male,,Yes,No,66,No,No phone service,DSL,Yes,No,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,41.4145662072651,2774.775935886762,No
SYN04438,Male,,No,Yes,47,No,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No,No,Month-to-month,No,Credit card (automatic),54.51059533725436,2616.508576188209,No
SYN04439,Male,,Yes,No,49,No,No phone service,DSL,No internet service,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,46.970494706325674,2348.5247353162836,No
SYN04440,Female,,No,No,51,No,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),46.4327526510368,2414.503137853914,No
SYN04441,Female,,Yes,Yes,59,Yes,No phone service,No,No,Yes,No internet service,Yes,No,Yes,One year,No,Electronic check,82.16004884596482,4929.602930757889,No
SYN04442,Female,,No,No,13,No,No,No,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,92.57729906526222,1296.0821869136712,No
SYN04443,Female,,No,No,41,No,No phone service,DSL,Yes,Yes,Yes,No internet service,No,Yes,One year,Yes,Credit card (automatic),39.12605796118197,1643.2944343696427,No
SYN04444,Male,,Yes,No,31,No,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Electronic check,52.986172034606895,1695.5575051074206,No
SYN04445,Male,,Yes,Yes,39,No,No,No,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,50.32126925379309,2012.8507701517237,No
SYN04446,Male,,No,Yes,54,No,No phone service,DSL,No internet service,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),19.68406157773913,1082.623386775652,Yes
SYN04447,Male,,Yes,No,72,No,No phone service,Fiber optic,Yes,No internet service,No,No internet service,No,Yes,One year,No,Electronic check,60.13780413404714,4390.059701785441,No
SYN04448,Male,,Yes,No,50,No,No,Fiber optic,No,No,No,No,No internet service,Yes,Month-to-month,Yes,Mailed check,69.18542701632283,3528.4567778324645,No
SYN04449,Female,,Yes,No,20,No,No,DSL,No,No,No,No,No internet service,No,One year,No,Electronic check,49.12953220043978,1031.7201762092354,No
SYN04450,Female,,Yes,No,27,No,No,DSL,No internet service,Yes,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,24.44768588314777,684.5352047281376,No
SYN04451,Female,,No,No,39,No,No,DSL,No internet service,No internet service,No internet service,Yes,Yes,Yes,One year,Yes,Credit card (automatic),49.68800064089174,1987.5200256356695,Yes
SYN04452,Male,,Yes,Yes,25,No,No phone service,No,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,70.68682178073344,1837.8573662990693,Yes
SYN04453,Male,,No,No,59,No,No phone service,Fiber optic,No,No,Yes,Yes,No internet service,No,Month-to-month,Yes,Mailed check,64.74817465466013,3884.890479279608,No
SYN04454,Male,,No,No,44,No,No phone service,DSL,No,Yes,No internet service,No,Yes,Yes,Two year,No,Electronic check,86.08997398411012,3874.0488292849554,Yes
SYN04455,Male,,Yes,No,22,Yes,No,No,Yes,No,Yes,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),12.598043942686324,289.75501068178545,No
SYN04456,Male,,Yes,Yes,64,No,No phone service,DSL,No internet service,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),30.822965263048097,2003.4927420981262,Yes
SYN04457,Female,,No,No,64,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Mailed check,122.74274088238508,7978.27815735503,No
SYN04458,Female,,No,No,21,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,68.26583565703,1501.84838445466,Yes
SYN04459,Male,,No,No,58,No,No,DSL,No internet service,Yes,No internet service,No,Yes,No internet service,Month-to-month,Yes,Electronic check,78.10705985987013,4608.316531732338,No
SYN04460,Male,,Yes,Yes,1,No,No phone service,No,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),102.15292615287692,204.30585230575383,Yes
SYN04461,Male,,No,Yes,30,No,No phone service,DSL,Yes,Yes,No,No,Yes,No internet service,One year,No,Bank transfer (automatic),103.83009071841215,3218.732812270777,No
SYN04462,Male,,Yes,No,41,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),64.49314937099096,2708.7122735816206,No
SYN04463,Female,,Yes,Yes,49,No,No phone service,No,No,No internet service,Yes,No,Yes,No internet service,One year,No,Electronic check,25.790820895055205,1289.5410447527602,No
SYN04464,Female,,No,No,61,No,Yes,DSL,Yes,No internet service,No internet service,Yes,Yes,No internet service,One year,Yes,Electronic check,47.35922195971572,2936.2717615023744,Yes
SYN04465,Male,,Yes,Yes,20,No,No phone service,No,No internet service,Yes,No internet service,No,No,Yes,Month-to-month,No,Credit card (automatic),61.375448257683026,1288.8844134113435,No
SYN04466,Male,,No,Yes,40,No,No,Fiber optic,No,Yes,Yes,No internet service,Yes,No,Two year,Yes,Electronic check,45.66714006996631,1872.3527428686186,No
SYN04467,Male,,Yes,No,40,No,No,DSL,No,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Electronic check,25.930642404247024,1063.156338574128,No
SYN04468,Male,,No,No,44,No,No,No,No internet service,Yes,No internet service,No,No,Yes,Month-to-month,No,Bank transfer (automatic),58.98516895993846,2654.332603197231,No
SYN04469,Male,,Yes,No,30,No,No,DSL,No,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),74.9241255562834,2322.6478922447855,No
SYN04470,Male,,No,No,59,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Credit card (automatic),75.30198222385444,4518.118933431267,No
SYN04471,Male,,No,No,71,No,No,Fiber optic,Yes,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,32.455552200048096,2336.799758403463,Yes
SYN04472,Female,,Yes,No,9,No,No,DSL,No,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),84.62771171879699,846.2771171879699,No
SYN04473,Male,,Yes,Yes,63,No,No,No,No,Yes,No,No internet service,No,No internet service,Month-to-month,No,Electronic check,74.81948034579858,4788.446742131109,No
SYN04474,Male,,Yes,No,24,No,No phone service,No,No internet service,Yes,No,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),40.511225725840845,1012.7806431460211,No
SYN04475,Female,,Yes,Yes,63,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,41.82502654087871,2676.8016986162374,No
SYN04476,Female,,No,No,28,Yes,No,Fiber optic,No,No internet service,No,No,No,No internet service,Month-to-month,Yes,Electronic check,43.41471554853643,1259.0267509075563,No
SYN04477,Female,,Yes,Yes,36,No,No,DSL,No internet service,Yes,Yes,Yes,No internet service,No,One year,Yes,Electronic check,75.44487915840746,2791.460528861076,No
SYN04478,Male,,Yes,Yes,38,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,93.81243279851938,3658.684879142256,No
SYN04479,Male,,Yes,No,29,No,No phone service,No,No internet service,No,Yes,No,No internet service,Yes,One year,Yes,Mailed check,128.87600297566064,3866.280089269819,No
SYN04480,Female,,No,No,53,No,No,Fiber optic,No,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),54.79383482210872,2958.8670803938708,No
SYN04481,Male,,No,Yes,12,No,No phone service,DSL,No,No,No internet service,No,No internet service,No internet service,Month-to-month,No,Electronic check,0.880633290996208,11.448232782950704,No
SYN04482,Female,,No,Yes,19,No,No phone service,Fiber optic,No,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),83.06462772877518,1661.2925545755036,No
SYN04483,Female,,Yes,No,6,No,No,DSL,No internet service,No,No,No,No internet service,No internet service,Two year,No,Credit card (automatic),58.596453761857326,410.1751763330013,No
SYN04484,Male,,No,No,32,No,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,18.056208735307244,595.854888265139,No
SYN04485,Male,,No,No,64,No,No,DSL,No internet service,No,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,41.664665758912705,2708.2032743293257,No
SYN04486,Female,,Yes,No,58,No,No,DSL,No,No internet service,No,No,Yes,Yes,Month-to-month,No,Electronic check,59.66110194576236,3520.005014799979,No
SYN04487,Female,,No,Yes,9,No,No,Fiber optic,Yes,No,Yes,No,No,No internet service,Month-to-month,No,Electronic check,83.59103122741067,835.9103122741067,No
SYN04488,Female,,No,Yes,54,No,No,No,Yes,No,No internet service,No,No,Yes,Two year,No,Electronic check,40.677959349852294,2237.287764241876,No
SYN04489,Male,,Yes,No,3,No,No,Fiber optic,No internet service,Yes,Yes,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),106.51006212537291,426.04024850149165,Yes
SYN04490,Male,,Yes,No,11,No,No phone service,DSL,No,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,91.63669178404828,1099.6403014085795,No
SYN04491,Male,,Yes,No,61,No,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,43.91000167686518,2722.420103965641,No
SYN04492,Male,,No,No,27,No,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,106.87377685122186,2992.465751834212,Yes
SYN04493,Female,,Yes,No,50,No,No,DSL,No,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Mailed check,72.74950777583912,3710.224896567795,No
SYN04494,Female,,Yes,No,7,No,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No,Month-to-month,No,Mailed check,20.88705322524892,167.09642580199136,Yes
SYN04495,Male,,Yes,No,19,No,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),48.172802119401496,963.4560423880299,Yes
SYN04496,Male,,No,No,64,No,Yes,No,No,No internet service,Yes,No,No,No,One year,Yes,Electronic check,87.46238627524501,5685.055107890926,No
